qwen3-8b_p02_t1,2026-07-03_22-46-22,qwen3:8b,p02,simple,blind,1,2,0.2,78406,0,1,0,"{""other"": 1}",12.018561200000477,368,979,False,./html/batch/reprompt/qwen3-8b_p02_t1_blind_2026-07-03_22-46-22_iter2.html,./validation/batch/reprompt/qwen3-8b_p02_t1_blind_2026-07-03_22-46-22_iter2.json
qwen3-8b_p02_t1,2026-07-03_22-46-22,qwen3:8b,p02,simple,blind,1,3,0.2,78406,0,1,0,"{""other"": 1}",12.008756500001255,368,979,False,./html/batch/reprompt/qwen3-8b_p02_t1_blind_2026-07-03_22-46-22_iter3.html,./validation/batch/reprompt/qwen3-8b_p02_t1_blind_2026-07-03_22-46-22_iter3.json
qwen3-8b_p02_t2,2026-07-03_22-47-11,qwen3:8b,p02,simple,initial,2,0,0.2,29997,0,1,0,"{""other"": 1}",8.250131999999212,73,678,False,./html/batch/qwen3-8b_p02_t2_2026-07-03_22-47-11.html,./validation/batch/qwen3-8b_p02_t2_2026-07-03_22-47-11.json
qwen3-8b_p02_t2,2026-07-03_22-47-11,qwen3:8b,p02,simple,feedback,2,1,0.2,29997,0,0,0,{},7.1419500000010885,395,578,False,./html/batch/reprompt/qwen3-8b_p02_t2_feedback_2026-07-03_22-47-11_iter1.html,./validation/batch/reprompt/qwen3-8b_p02_t2_feedback_2026-07-03_22-47-11_iter1.json
qwen3-8b_p02_t2,2026-07-03_22-47-11,qwen3:8b,p02,simple,blind,2,1,0.2,29997,0,1,0,"{""other"": 1}",13.915820999998687,359,1132,False,./html/batch/reprompt/qwen3-8b_p02_t2_blind_2026-07-03_22-47-11_iter1.html,./validation/batch/reprompt/qwen3-8b_p02_t2_blind_2026-07-03_22-47-11_iter1.json
qwen3-8b_p02_t2,2026-07-03_22-47-11,qwen3:8b,p02,simple,blind,2,2,0.2,29997,0,1,0,"{""other"": 1}",11.36519049999879,359,927,False,./html/batch/reprompt/qwen3-8b_p02_t2_blind_2026-07-03_22-47-11_iter2.html,./validation/batch/reprompt/qwen3-8b_p02_t2_blind_2026-07-03_22-47-11_iter2.json
qwen3-8b_p02_t2,2026-07-03_22-47-11,qwen3:8b,p02,simple,blind,2,3,0.2,29997,0,1,0,"{""other"": 1}",11.370366999999533,359,927,False,./html/batch/reprompt/qwen3-8b_p02_t2_blind_2026-07-03_22-47-11_iter3.html,./validation/batch/reprompt/qwen3-8b_p02_t2_blind_2026-07-03_22-47-11_iter3.json
qwen3-8b_p02_t3,2026-07-03_22-48-03,qwen3:8b,p02,simple,initial,3,0,0.2,92100,0,1,0,"{""other"": 1}",8.273807300000044,73,680,False,./html/batch/qwen3-8b_p02_t3_2026-07-03_22-48-03.html,./validation/batch/qwen3-8b_p02_t3_2026-07-03_22-48-03.json
qwen3-8b_p02_t3,2026-07-03_22-48-03,qwen3:8b,p02,simple,feedback,3,1,0.2,92100,0,0,0,{},7.561672799998632,400,612,False,./html/batch/reprompt/qwen3-8b_p02_t3_feedback_2026-07-03_22-48-03_iter1.html,./validation/batch/reprompt/qwen3-8b_p02_t3_feedback_2026-07-03_22-48-03_iter1.json
qwen3-8b_p02_t3,2026-07-03_22-48-03,qwen3:8b,p02,simple,blind,3,1,0.2,92100,0,1,0,"{""other"": 1}",10.1359465000005,364,826,False,./html/batch/reprompt/qwen3-8b_p02_t3_blind_2026-07-03_22-48-03_iter1.html,./validation/batch/reprompt/qwen3-8b_p02_t3_blind_2026-07-03_22-48-03_iter1.json
qwen3-8b_p02_t3,2026-07-03_22-48-03,qwen3:8b,p02,simple,blind,3,2,0.2,92100,0,1,0,"{""other"": 1}",9.151377700000012,364,746,False,./html/batch/reprompt/qwen3-8b_p02_t3_blind_2026-07-03_22-48-03_iter2.html,./validation/batch/reprompt/qwen3-8b_p02_t3_blind_2026-07-03_22-48-03_iter2.json
qwen3-8b_p02_t3,2026-07-03_22-48-03,qwen3:8b,p02,simple,blind,3,3,0.2,92100,0,1,0,"{""other"": 1}",9.145910899998853,364,746,False,./html/batch/reprompt/qwen3-8b_p02_t3_blind_2026-07-03_22-48-03_iter3.html,./validation/batch/reprompt/qwen3-8b_p02_t3_blind_2026-07-03_22-48-03_iter3.json
qwen3-8b_p03_t1,2026-07-03_22-48-48,qwen3:8b,p03,simple,initial,1,0,0.2,14655,2,1,0,"{""missing-doctype"": 1, ""missing-title"": 1, ""other"": 1}",568.5716962000006,74,40960,False,./html/batch/qwen3-8b_p03_t1_2026-07-03_22-48-48.html,./validation/batch/qwen3-8b_p03_t1_2026-07-03_22-48-48.json
qwen3-8b_p03_t1,2026-07-03_22-48-48,qwen3:8b,p03,simple,feedback,1,1,0.2,14655,0,1,0,"{""other"": 1}",8.002105600000505,203,600,False,./html/batch/reprompt/qwen3-8b_p03_t1_feedback_2026-07-03_22-48-48_iter1.html,./validation/batch/reprompt/qwen3-8b_p03_t1_feedback_2026-07-03_22-48-48_iter1.json
qwen3-8b_p03_t1,2026-07-03_22-48-48,qwen3:8b,p03,simple,feedback,1,2,0.2,14655,0,0,0,{},9.344080200000462,381,688,False,./html/batch/reprompt/qwen3-8b_p03_t1_feedback_2026-07-03_22-48-48_iter2.html,./validation/batch/reprompt/qwen3-8b_p03_t1_feedback_2026-07-03_22-48-48_iter2.json
qwen3-8b_p03_t1,2026-07-03_22-48-48,qwen3:8b,p03,simple,blind,1,1,0.2,14655,0,2,0,"{""other"": 2}",11.468894799998452,122,870,False,./html/batch/reprompt/qwen3-8b_p03_t1_blind_2026-07-03_22-48-48_iter1.html,./validation/batch/reprompt/qwen3-8b_p03_t1_blind_2026-07-03_22-48-48_iter1.json
qwen3-8b_p03_t1,2026-07-03_22-48-48,qwen3:8b,p03,simple,blind,1,2,0.2,14655,2,1,0,"{""missing-doctype"": 1, ""missing-title"": 1, ""other"": 1}",569.9394319999992,404,40960,False,./html/batch/reprompt/qwen3-8b_p03_t1_blind_2026-07-03_22-48-48_iter2.html,./validation/batch/reprompt/qwen3-8b_p03_t1_blind_2026-07-03_22-48-48_iter2.json
qwen3-8b_p03_t1,2026-07-03_22-48-48,qwen3:8b,p03,simple,blind,1,3,0.2,14655,0,2,0,"{""other"": 2}",10.937110399998346,122,830,False,./html/batch/reprompt/qwen3-8b_p03_t1_blind_2026-07-03_22-48-48_iter3.html,./validation/batch/reprompt/qwen3-8b_p03_t1_blind_2026-07-03_22-48-48_iter3.json
qwen3-8b_p03_t2,2026-07-03_23-08-26,qwen3:8b,p03,simple,initial,2,0,0.2,18328,0,1,0,"{""other"": 1}",30.26162999999906,74,2275,False,./html/batch/qwen3-8b_p03_t2_2026-07-03_23-08-26.html,./validation/batch/qwen3-8b_p03_t2_2026-07-03_23-08-26.json
qwen3-8b_p03_t2,2026-07-03_23-08-26,qwen3:8b,p03,simple,feedback,2,1,0.2,18328,0,0,0,{},9.020510500000455,517,675,False,./html/batch/reprompt/qwen3-8b_p03_t2_feedback_2026-07-03_23-08-26_iter1.html,./validation/batch/reprompt/qwen3-8b_p03_t2_feedback_2026-07-03_23-08-26_iter1.json
qwen3-8b_p03_t2,2026-07-03_23-08-26,qwen3:8b,p03,simple,blind,2,1,0.2,18328,0,1,0,"{""other"": 1}",20.716119900000194,481,1556,False,./html/batch/reprompt/qwen3-8b_p03_t2_blind_2026-07-03_23-08-26_iter1.html,./validation/batch/reprompt/qwen3-8b_p03_t2_blind_2026-07-03_23-08-26_iter1.json
qwen3-8b_p03_t2,2026-07-03_23-08-26,qwen3:8b,p03,simple,blind,2,2,0.2,18328,0,1,0,"{""other"": 1}",38.78702760000124,481,2856,False,./html/batch/reprompt/qwen3-8b_p03_t2_blind_2026-07-03_23-08-26_iter2.html,./validation/batch/reprompt/qwen3-8b_p03_t2_blind_2026-07-03_23-08-26_iter2.json
qwen3-8b_p03_t2,2026-07-03_23-08-26,qwen3:8b,p03,simple,blind,2,3,0.2,18328,0,1,0,"{""other"": 1}",9.146954399999231,435,689,False,./html/batch/reprompt/qwen3-8b_p03_t2_blind_2026-07-03_23-08-26_iter3.html,./validation/batch/reprompt/qwen3-8b_p03_t2_blind_2026-07-03_23-08-26_iter3.json
qwen3-8b_p03_t3,2026-07-03_23-10-14,qwen3:8b,p03,simple,initial,3,0,0.2,67606,0,1,0,"{""other"": 1}",12.74002610000025,74,969,False,./html/batch/qwen3-8b_p03_t3_2026-07-03_23-10-14.html,./validation/batch/qwen3-8b_p03_t3_2026-07-03_23-10-14.json
qwen3-8b_p03_t3,2026-07-03_23-10-14,qwen3:8b,p03,simple,feedback,3,1,0.2,67606,0,0,0,{},8.319633600000088,474,623,False,./html/batch/reprompt/qwen3-8b_p03_t3_feedback_2026-07-03_23-10-14_iter1.html,./validation/batch/reprompt/qwen3-8b_p03_t3_feedback_2026-07-03_23-10-14_iter1.json
qwen3-8b_p03_t3,2026-07-03_23-10-14,qwen3:8b,p03,simple,blind,3,1,0.2,67606,2,1,0,"{""missing-doctype"": 1, ""missing-title"": 1, ""other"": 1}",569.6997417000002,438,40960,False,./html/batch/reprompt/qwen3-8b_p03_t3_blind_2026-07-03_23-10-14_iter1.html,./validation/batch/reprompt/qwen3-8b_p03_t3_blind_2026-07-03_23-10-14_iter1.json
qwen3-8b_p03_t3,2026-07-03_23-10-14,qwen3:8b,p03,simple,blind,3,2,0.2,67606,0,2,0,"{""other"": 2}",14.28419329999997,122,1085,False,./html/batch/reprompt/qwen3-8b_p03_t3_blind_2026-07-03_23-10-14_iter2.html,./validation/batch/reprompt/qwen3-8b_p03_t3_blind_2026-07-03_23-10-14_iter2.json
qwen3-8b_p03_t3,2026-07-03_23-10-14,qwen3:8b,p03,simple,blind,3,3,0.2,67606,0,1,0,"{""other"": 1}",7.427556699998604,411,558,False,./html/batch/reprompt/qwen3-8b_p03_t3_blind_2026-07-03_23-10-14_iter3.html,./validation/batch/reprompt/qwen3-8b_p03_t3_blind_2026-07-03_23-10-14_iter3.json
qwen3-8b_p04_t1,2026-07-03_23-20-27,qwen3:8b,p04,simple,initial,1,0,0.2,79836,0,1,0,"{""other"": 1}",7.262530500000139,72,553,False,./html/batch/qwen3-8b_p04_t1_2026-07-03_23-20-27.html,./validation/batch/qwen3-8b_p04_t1_2026-07-03_23-20-27.json
qwen3-8b_p04_t1,2026-07-03_23-20-27,qwen3:8b,p04,simple,feedback,1,1,0.2,79836,0,0,0,{},4.992791200000283,276,375,False,./html/batch/reprompt/qwen3-8b_p04_t1_feedback_2026-07-03_23-20-27_iter1.html,./validation/batch/reprompt/qwen3-8b_p04_t1_feedback_2026-07-03_23-20-27_iter1.json
qwen3-8b_p04_t1,2026-07-03_23-20-27,qwen3:8b,p04,simple,blind,1,1,0.2,79836,0,1,0,"{""other"": 1}",9.133841000000757,240,692,False,./html/batch/reprompt/qwen3-8b_p04_t1_blind_2026-07-03_23-20-27_iter1.html,./validation/batch/reprompt/qwen3-8b_p04_t1_blind_2026-07-03_23-20-27_iter1.json
qwen3-8b_p04_t1,2026-07-03_23-20-27,qwen3:8b,p04,simple,blind,1,2,0.2,79836,0,1,0,"{""other"": 1}",8.37040579999848,240,635,False,./html/batch/reprompt/qwen3-8b_p04_t1_blind_2026-07-03_23-20-27_iter2.html,./validation/batch/reprompt/qwen3-8b_p04_t1_blind_2026-07-03_23-20-27_iter2.json
qwen3-8b_p04_t1,2026-07-03_23-20-27,qwen3:8b,p04,simple,blind,1,3,0.2,79836,0,1,0,"{""other"": 1}",8.368914299999233,240,635,False,./html/batch/reprompt/qwen3-8b_p04_t1_blind_2026-07-03_23-20-27_iter3.html,./validation/batch/reprompt/qwen3-8b_p04_t1_blind_2026-07-03_23-20-27_iter3.json
qwen3-8b_p04_t2,2026-07-03_23-21-05,qwen3:8b,p04,simple,initial,2,0,0.2,5723,0,1,0,"{""other"": 1}",7.453097599998728,72,567,False,./html/batch/qwen3-8b_p04_t2_2026-07-03_23-21-05.html,./validation/batch/qwen3-8b_p04_t2_2026-07-03_23-21-05.json
qwen3-8b_p04_t2,2026-07-03_23-21-05,qwen3:8b,p04,simple,feedback,2,1,0.2,5723,0,0,0,{},5.1643524000010075,276,388,False,./html/batch/reprompt/qwen3-8b_p04_t2_feedback_2026-07-03_23-21-05_iter1.html,./validation/batch/reprompt/qwen3-8b_p04_t2_feedback_2026-07-03_23-21-05_iter1.json
qwen3-8b_p04_t2,2026-07-03_23-21-05,qwen3:8b,p04,simple,blind,2,1,0.2,5723,0,1,0,"{""other"": 1}",15.164663199999268,240,1148,False,./html/batch/reprompt/qwen3-8b_p04_t2_blind_2026-07-03_23-21-05_iter1.html,./validation/batch/reprompt/qwen3-8b_p04_t2_blind_2026-07-03_23-21-05_iter1.json
qwen3-8b_p04_t2,2026-07-03_23-21-05,qwen3:8b,p04,simple,blind,2,2,0.2,5723,0,1,0,"{""other"": 1}",17.944370600000184,240,1357,False,./html/batch/reprompt/qwen3-8b_p04_t2_blind_2026-07-03_23-21-05_iter2.html,./validation/batch/reprompt/qwen3-8b_p04_t2_blind_2026-07-03_23-21-05_iter2.json
qwen3-8b_p04_t2,2026-07-03_23-21-05,qwen3:8b,p04,simple,blind,2,3,0.2,5723,0,1,0,"{""other"": 1}",17.937047299999904,240,1357,False,./html/batch/reprompt/qwen3-8b_p04_t2_blind_2026-07-03_23-21-05_iter3.html,./validation/batch/reprompt/qwen3-8b_p04_t2_blind_2026-07-03_23-21-05_iter3.json
qwen3-8b_p04_t3,2026-07-03_23-22-08,qwen3:8b,p04,simple,initial,3,0,0.2,78203,0,1,0,"{""other"": 1}",5.395458599999984,72,410,False,./html/batch/qwen3-8b_p04_t3_2026-07-03_23-22-08.html,./validation/batch/qwen3-8b_p04_t3_2026-07-03_23-22-08.json
qwen3-8b_p04_t3,2026-07-03_23-22-08,qwen3:8b,p04,simple,feedback,3,1,0.2,78203,0,0,0,{},4.735145300001022,276,355,False,./html/batch/reprompt/qwen3-8b_p04_t3_feedback_2026-07-03_23-22-08_iter1.html,./validation/batch/reprompt/qwen3-8b_p04_t3_feedback_2026-07-03_23-22-08_iter1.json
qwen3-8b_p04_t3,2026-07-03_23-22-08,qwen3:8b,p04,simple,blind,3,1,0.2,78203,0,1,0,"{""other"": 1}",8.814555299999483,240,668,False,./html/batch/reprompt/qwen3-8b_p04_t3_blind_2026-07-03_23-22-08_iter1.html,./validation/batch/reprompt/qwen3-8b_p04_t3_blind_2026-07-03_23-22-08_iter1.json
qwen3-8b_p04_t3,2026-07-03_23-22-08,qwen3:8b,p04,simple,blind,3,2,0.2,78203,0,1,0,"{""other"": 1}",14.633778600000369,240,1109,False,./html/batch/reprompt/qwen3-8b_p04_t3_blind_2026-07-03_23-22-08_iter2.html,./validation/batch/reprompt/qwen3-8b_p04_t3_blind_2026-07-03_23-22-08_iter2.json
qwen3-8b_p04_t3,2026-07-03_23-22-08,qwen3:8b,p04,simple,blind,3,3,0.2,78203,0,1,0,"{""other"": 1}",14.653164800000013,240,1109,False,./html/batch/reprompt/qwen3-8b_p04_t3_blind_2026-07-03_23-22-08_iter3.html,./validation/batch/reprompt/qwen3-8b_p04_t3_blind_2026-07-03_23-22-08_iter3.json
qwen3-8b_p05_t1,2026-07-03_23-22-57,qwen3:8b,p05,simple,initial,1,0,0.2,49283,0,1,0,"{""other"": 1}",7.254855000001044,69,552,False,./html/batch/qwen3-8b_p05_t1_2026-07-03_23-22-57.html,./validation/batch/qwen3-8b_p05_t1_2026-07-03_23-22-57.json
qwen3-8b_p05_t1,2026-07-03_23-22-57,qwen3:8b,p05,simple,feedback,1,1,0.2,49283,0,0,0,{},6.673237499999232,319,501,False,./html/batch/reprompt/qwen3-8b_p05_t1_feedback_2026-07-03_23-22-57_iter1.html,./validation/batch/reprompt/qwen3-8b_p05_t1_feedback_2026-07-03_23-22-57_iter1.json
qwen3-8b_p05_t1,2026-07-03_23-22-57,qwen3:8b,p05,simple,blind,1,1,0.2,49283,0,1,0,"{""other"": 1}",7.446522400001413,283,564,False,./html/batch/reprompt/qwen3-8b_p05_t1_blind_2026-07-03_23-22-57_iter1.html,./validation/batch/reprompt/qwen3-8b_p05_t1_blind_2026-07-03_23-22-57_iter1.json
qwen3-8b_p05_t1,2026-07-03_23-22-57,qwen3:8b,p05,simple,blind,1,2,0.2,49283,0,1,0,"{""other"": 1}",9.430781200000638,283,715,False,./html/batch/reprompt/qwen3-8b_p05_t1_blind_2026-07-03_23-22-57_iter2.html,./validation/batch/reprompt/qwen3-8b_p05_t1_blind_2026-07-03_23-22-57_iter2.json
qwen3-8b_p05_t1,2026-07-03_23-22-57,qwen3:8b,p05,simple,blind,1,3,0.2,49283,0,1,0,"{""other"": 1}",9.425480899999457,283,715,False,./html/batch/reprompt/qwen3-8b_p05_t1_blind_2026-07-03_23-22-57_iter3.html,./validation/batch/reprompt/qwen3-8b_p05_t1_blind_2026-07-03_23-22-57_iter3.json
qwen3-8b_p05_t2,2026-07-03_23-23-37,qwen3:8b,p05,simple,initial,2,0,0.2,78145,0,1,0,"{""other"": 1}",6.152182800000446,69,468,False,./html/batch/qwen3-8b_p05_t2_2026-07-03_23-23-37.html,./validation/batch/qwen3-8b_p05_t2_2026-07-03_23-23-37.json
qwen3-8b_p05_t2,2026-07-03_23-23-37,qwen3:8b,p05,simple,feedback,2,1,0.2,78145,0,0,0,{},6.070152700000108,290,457,False,./html/batch/reprompt/qwen3-8b_p05_t2_feedback_2026-07-03_23-23-37_iter1.html,./validation/batch/reprompt/qwen3-8b_p05_t2_feedback_2026-07-03_23-23-37_iter1.json
qwen3-8b_p05_t2,2026-07-03_23-23-37,qwen3:8b,p05,simple,blind,2,1,0.2,78145,0,1,0,"{""other"": 1}",17.268768199999613,254,1306,False,./html/batch/reprompt/qwen3-8b_p05_t2_blind_2026-07-03_23-23-37_iter1.html,./validation/batch/reprompt/qwen3-8b_p05_t2_blind_2026-07-03_23-23-37_iter1.json
qwen3-8b_p05_t2,2026-07-03_23-23-37,qwen3:8b,p05,simple,blind,2,2,0.2,78145,0,1,0,"{""other"": 1}",15.00724959999934,254,1137,False,./html/batch/reprompt/qwen3-8b_p05_t2_blind_2026-07-03_23-23-37_iter2.html,./validation/batch/reprompt/qwen3-8b_p05_t2_blind_2026-07-03_23-23-37_iter2.json
qwen3-8b_p05_t2,2026-07-03_23-23-37,qwen3:8b,p05,simple,blind,2,3,0.2,78145,0,1,0,"{""other"": 1}",15.003274099999544,254,1137,False,./html/batch/reprompt/qwen3-8b_p05_t2_blind_2026-07-03_23-23-37_iter3.html,./validation/batch/reprompt/qwen3-8b_p05_t2_blind_2026-07-03_23-23-37_iter3.json
qwen3-8b_p05_t3,2026-07-03_23-24-37,qwen3:8b,p05,simple,initial,3,0,0.2,24825,0,1,0,"{""other"": 1}",6.047067699999388,69,460,False,./html/batch/qwen3-8b_p05_t3_2026-07-03_23-24-37.html,./validation/batch/qwen3-8b_p05_t3_2026-07-03_23-24-37.json
qwen3-8b_p05_t3,2026-07-03_23-24-37,qwen3:8b,p05,simple,feedback,3,1,0.2,24825,0,0,0,{},6.183680999998614,228,466,False,./html/batch/reprompt/qwen3-8b_p05_t3_feedback_2026-07-03_23-24-37_iter1.html,./validation/batch/reprompt/qwen3-8b_p05_t3_feedback_2026-07-03_23-24-37_iter1.json
qwen3-8b_p05_t3,2026-07-03_23-24-37,qwen3:8b,p05,simple,blind,3,1,0.2,24825,0,1,0,"{""other"": 1}",9.24491979999948,192,702,False,./html/batch/reprompt/qwen3-8b_p05_t3_blind_2026-07-03_23-24-37_iter1.html,./validation/batch/reprompt/qwen3-8b_p05_t3_blind_2026-07-03_23-24-37_iter1.json
qwen3-8b_p05_t3,2026-07-03_23-24-37,qwen3:8b,p05,simple,blind,3,2,0.2,24825,0,1,0,"{""other"": 1}",5.336519799999223,192,405,False,./html/batch/reprompt/qwen3-8b_p05_t3_blind_2026-07-03_23-24-37_iter2.html,./validation/batch/reprompt/qwen3-8b_p05_t3_blind_2026-07-03_23-24-37_iter2.json
qwen3-8b_p05_t3,2026-07-03_23-24-37,qwen3:8b,p05,simple,blind,3,3,0.2,24825,0,1,0,"{""other"": 1}",5.3367477000010695,192,405,False,./html/batch/reprompt/qwen3-8b_p05_t3_blind_2026-07-03_23-24-37_iter3.html,./validation/batch/reprompt/qwen3-8b_p05_t3_blind_2026-07-03_23-24-37_iter3.json
qwen3-8b_p06_t1,2026-07-03_23-25-09,qwen3:8b,p06,simple,initial,1,0,0.2,49223,0,0,0,{},11.742850900000121,70,894,False,./html/batch/qwen3-8b_p06_t1_2026-07-03_23-25-09.html,./validation/batch/qwen3-8b_p06_t1_2026-07-03_23-25-09.json
qwen3-8b_p06_t2,2026-07-03_23-25-21,qwen3:8b,p06,simple,initial,2,0,0.2,6309,0,0,0,{},8.67686809999941,70,661,False,./html/batch/qwen3-8b_p06_t2_2026-07-03_23-25-21.html,./validation/batch/qwen3-8b_p06_t2_2026-07-03_23-25-21.json
qwen3-8b_p06_t3,2026-07-03_23-25-29,qwen3:8b,p06,simple,initial,3,0,0.2,42651,0,0,0,{},11.183013300000312,70,852,False,./html/batch/qwen3-8b_p06_t3_2026-07-03_23-25-29.html,./validation/batch/qwen3-8b_p06_t3_2026-07-03_23-25-29.json
qwen3-8b_p07_t1,2026-07-03_23-25-40,qwen3:8b,p07,simple,initial,1,0,0.2,73436,0,1,0,"{""other"": 1}",8.189021899999716,66,623,False,./html/batch/qwen3-8b_p07_t1_2026-07-03_23-25-40.html,./validation/batch/qwen3-8b_p07_t1_2026-07-03_23-25-40.json
qwen3-8b_p07_t1,2026-07-03_23-25-40,qwen3:8b,p07,simple,feedback,1,1,0.2,73436,0,0,0,{},4.704264899999544,274,353,False,./html/batch/reprompt/qwen3-8b_p07_t1_feedback_2026-07-03_23-25-40_iter1.html,./validation/batch/reprompt/qwen3-8b_p07_t1_feedback_2026-07-03_23-25-40_iter1.json
qwen3-8b_p07_t1,2026-07-03_23-25-40,qwen3:8b,p07,simple,blind,1,1,0.2,73436,0,1,0,"{""other"": 1}",4.939832000000024,238,373,False,./html/batch/reprompt/qwen3-8b_p07_t1_blind_2026-07-03_23-25-40_iter1.html,./validation/batch/reprompt/qwen3-8b_p07_t1_blind_2026-07-03_23-25-40_iter1.json
qwen3-8b_p07_t1,2026-07-03_23-25-40,qwen3:8b,p07,simple,blind,1,2,0.2,73436,0,1,0,"{""other"": 1}",4.925011500001347,238,373,False,./html/batch/reprompt/qwen3-8b_p07_t1_blind_2026-07-03_23-25-40_iter2.html,./validation/batch/reprompt/qwen3-8b_p07_t1_blind_2026-07-03_23-25-40_iter2.json
qwen3-8b_p07_t1,2026-07-03_23-25-40,qwen3:8b,p07,simple,blind,1,3,0.2,73436,0,1,0,"{""other"": 1}",4.929313999999067,238,373,False,./html/batch/reprompt/qwen3-8b_p07_t1_blind_2026-07-03_23-25-40_iter3.html,./validation/batch/reprompt/qwen3-8b_p07_t1_blind_2026-07-03_23-25-40_iter3.json
